0.614273, 0.622398, 0.633559;
-2.07358, -0.782952, -0.171671;
-0.687476, -1.86221, 0.0019768;
-0.822185, -1.68663, -0.666497;
-1.41784, 0.264908, 0.494092;
-0.86298, -0.345205, -0.554499;
-0.685397, -1.86205, -0.00399924;
-0.820088, -1.6866, -0.672646;
-1.41574, 0.264807, 0.487726;
-0.860927, -0.345291, -0.561005;
-0.120271, 0.907866, -0.972509;
-0.969393, -0.503752, -0.0691838;
0.3572, -1.08807, -0.959813;
-1.02896, 1.2074, -0.714236;
-0.151969, 0.180262, 1.03307;
-0.382504, -1.04218, -0.604442;
1.8134, -0.75271, 0.921124;
-0.0655623, 0.037984, -0.113718;
-0.463293, 0.242836, 0.39827;
-0.967521, -0.504543, -0.0751245;
0.359064, -1.08893, -0.965932;
-1.02701, 1.20644, -0.720594;
-0.15004, 0.179366, 1.02648;
-0.380534, -1.04309, -0.611129;
1.8154, -0.753739, 0.914214;
-0.063346, 0.036851, -0.120731;
-0.461023, 0.241675, 0.391071;
0.0240006, 0.547224, 0.415306;
-1.50529, 0.086865, -0.0346892;
0.344314, -1.79236, 0.690964;
1.09741, -1.52706, 0.693308;
0.319591, 0.716086, -0.0856376;
1.81756, -0.754712, 0.908635;
-0.0609838, 0.0357889, -0.126421;
-0.458593, 0.240581, 0.38521;
0.0264664, 0.546114, 0.409309;
-1.50275, 0.0857671, -0.0408193;
0.346792, -1.79348, 0.684672;
1.09999, -1.52839, 0.686914;
0.322344, 0.71457, -0.092132;
0.143878, 3.86661, -1.23035;
1.21642, 1.7895, -0.099504;
1.46211, -0.0858331, -0.301683;
1.18101, -1.39478, -1.06588;
0.348959, -1.7946, 0.678951;
1.10225, -1.52968, 0.681069;
0.324758, 0.713115, -0.0981001;
0.14639, 3.86517, -1.2365;
1.219, 1.78801, -0.105818;
1.46488, -0.0872071, -0.308177;
1.18399, -1.3962, -1.07257;
-1.2792, -0.485502, 0.0642764;
0.169573, 1.10123, 2.62616;
-1.92384, 1.17069, 0.98767;
1.46729, -0.740894, 0.601607;
1.46789, -0.0885231, -0.313568;
1.1872, -1.39757, -1.07814;
-1.2758, -0.487023, 0.0584694;
0.17297, 1.09962, 2.6202;
-1.92033, 1.16911, 0.981742;
1.47072, -0.742409, 0.595603;
0.186681, 0.282261, 0.650929;
2.07489, -0.135553, 0.324419;
0.651018, 0.865066, -1.16794;
0.821006, 1.4037, -0.606977;
-1.9014, -0.134512, -0.883439;
1.47391, -0.743574, 0.590615;
0.190066, 0.280997, 0.645829;
2.0784, -0.136842, 0.319216;
0.654787, 0.863719, -1.17327;
0.824941, 1.40238, -0.612542;
-1.89728, -0.135745, -0.889203;
-0.263509, -0.135303, 0.332584;
-0.943534, 1.50852, -0.0914866;
1.44816, -0.857211, -0.537383;
-0.00921863, 0.255342, 1.057;
-1.89343, -0.137021, -0.894232;
-0.259672, -0.136636, 0.327355;
-0.939599, 1.50712, -0.0968422;
1.45213, -0.858531, -0.542894;
-0.00500342, 0.253903, 1.05129;
0.0637562, -0.423086, 1.04185;
0.487153, 0.746304, 0.333447;
1.24415, -0.945948, 1.24521;
1.22308, 0.172864, 1.19404;
2.4751, 0.914493, -0.749774;
0.0669808, -0.424502, 1.03688;
0.490485, 0.744803, 0.328394;
1.24762, -0.947447, 1.24003;
1.22676, 0.171233, 1.1888;
2.47898, 0.91282, -0.75507;
0.932138, 0.263761, 0.311122;
0.0563026, 0.315561, -2.75664;
1.49766, 0.504767, 2.32379;
-0.989673, 1.19386, 2.54212;
0.935981, 0.262386, 0.306363;
0.060335, 0.314151, -2.76152;
1.50183, 0.503335, 2.31858;
-0.985265, 1.19241, 2.53692;
0.73768, -0.531213, -0.356671;
-1.13429, -0.265405, -0.65612;
-1.92128, -0.171146, 0.445772;
0.669022, 2.90838, -0.304442;
0.744479, 1.02593, 0.320477;
-1.13047, -0.266413, -0.660783;
-1.91738, -0.172226, 0.440892;
0.672868, 2.90726, -0.30939;
0.748497, 1.025, 0.31536;
-0.109985, 0.111563, -1.40115;
-0.791859, 2.18605, 0.471585;
-1.33842, 0.195577, -0.561899;
-0.90938, 1.69378, 0.677422;
-0.788471, 2.18552, 0.466988;
-1.33498, 0.195174, -0.566606;
-0.905926, 1.69336, 0.672543;
1.28282, 1.39607, -0.0123736;
-1.13217, 0.627584, -0.188429;
0.688649, 0.684767, 1.18007;
-3.40609, -0.857996, 0.0228131;
-0.839857, -0.909239, 1.03774;
0.691345, 0.685165, 1.1751;
-3.40326, -0.85755, 0.0177653;
-0.837187, -0.908859, 1.03256;
0.0579935, 1.03947, -0.501301;
1.6013, -0.428954, -1.52056;
-0.0613388, -0.689323, 0.0223489;
-0.230216, -0.837559, -0.524744;
1.88961, 0.973571, -0.223427;
-2.14865, 1.41705, 1.24788;
-0.0590483, -0.689311, 0.0174065;
-0.22785, -0.837609, -0.529835;
1.89204, 0.973446, -0.228702;
-2.14599, 1.41699, 1.24243;
-0.307672, -0.0868725, 0.202459;
0.0679138, -0.855934, 1.3907;
0.0435031, 0.535108, -1.11841;
-1.18373, -0.400484, 1.39045;
0.0698475, -0.856052, 1.38555;
0.0455066, 0.534908, -1.12363;
-1.18165, -0.400657, 1.385;
1.09854, -0.811247, 0.971571;
-0.936668, 0.981888, 0.548667;
0.502671, -1.12102, -0.041206;
-0.0906679, -1.28169, 0.226644;
-0.110324, -0.715523, 1.78866;
-0.291173, -1.12765, 1.30965;
0.504693, -1.12142, -0.0458359;
-0.088538, -1.2822, 0.221871;
-0.108128, -0.71616, 1.78376;
-0.288919, -1.12838, 1.30474;
3.11561, -0.755368, 0.902734;
0.626705, -1.11012, 2.31982;
-2.13764, 1.68255, 0.3396;
-0.569374, 0.983557, -0.971345;
0.629123, -1.11183, 2.31555;
-2.1351, 1.68069, 0.335355;
-0.566911, 0.981768, -0.975694;
1.78964, -1.02248, 0.174402;
2.60661, 0.0163881, -0.808184;
0.577075, -0.96193, 1.04494;
1.42504, -0.152052, 1.13809;
0.238059, -0.382422, -0.422394;
0.579991, -0.963695, 1.04086;
1.42809, -0.15395, 1.13394;
0.241313, -0.384398, -0.426593;
1.17661, 0.503664, -0.37778;
1.26769, -0.013037, -0.420783;
-1.00075, -0.22212, -0.27351;
-1.29782, -0.573897, -0.800242;
-2.62454, 1.6227, -0.0462335;
0.326215, 1.31088, 0.224253;
-0.998091, -0.224807, -0.277855;
-1.29514, -0.576686, -0.804737;
-2.62187, 1.61978, -0.0509149;
0.328763, 1.30801, 0.219434;
1.32503, -0.195556, 0.596083;
0.208273, -0.369329, -0.297014;
-0.754215, 0.985372, 0.288064;
-0.850665, -0.938737, -0.693961;
0.209882, -0.371947, -0.301545;
-0.752532, 0.982642, 0.283371;
-0.848981, -0.941477, -0.698777;
1.80826, 1.79288, 0.825026;
-0.915401, -2.01794, 1.27376;
-0.771434, 0.658097, -0.161815;
1.00162, 0.67538, 0.740372;
-0.0676793, -1.77476, 0.142515;
-0.769993, 0.654844, -0.166437;
1.00306, 0.672071, 0.735594;
-0.0661151, -1.77812, 0.137636;
-0.0283641, -0.383924, -0.380188;
-0.148966, -0.448015, 1.19925;
-0.965534, -0.603063, 0.117136;
1.49814, 0.92624, -1.18005;
-1.13501, -0.143268, 0.467176;
1.64031, 0.978694, 1.16516;
-0.964207, -0.60689, 0.112386;
1.49944, 0.922247, -1.18494;
-1.13354, -0.147312, 0.462052;
1.64174, 0.974516, 1.15993;
-0.829114, -0.666985, -0.57972;
0.603437, -0.413315, 0.156019;
-0.677455, -0.65897, 0.224099;
-2.12917, -1.13352, 0.0523237;
0.60456, -0.417431, 0.151191;
-0.676246, -0.663246, 0.219125;
-2.12797, -1.13798, 0.0472136;
-0.458603, -1.08372, -1.44835;
1.28636, 0.421604, 0.512928;
1.01795, -0.309332, 0.554123;
1.14997, -0.287551, 0.942154;
0.412911, 0.249289, -1.81361;
-1.78401, -0.46682, 0.966101;
1.01874, -0.314098, 0.548912;
1.15086, -0.292492, 0.93681;
0.413921, 0.244174, -1.81906;
-1.78293, -0.472062, 0.960355;
0.332836, 0.0675629, -0.0546897;
-0.844772, -1.501, 0.147618;
1.36428, -0.891203, -2.11405;
0.997778, 1.42472, -0.823278;
-0.0385131, 1.95723, 0.42351;
-0.84391, -1.50603, 0.142382;
1.36512, -0.896504, -2.11943;
0.998757, 1.41919, -0.828978;
-0.0374162, 1.95166, 0.417573;
0.127664, -0.883877, 1.57914;
-0.26988, 1.57127, -0.496632;
0.183783, -0.241867, -0.0722887;
0.92391, 0.096524, -2.20838;
-0.727358, 1.74713, 1.87156;
1.07988, 0.0992354, -0.532963;
-1.27022, 0.274889, 0.408178;
0.336111, 2.32606, -1.25129;
-0.654644, -0.707731, 0.710821;
-0.268941, 1.56652, -0.502098;
0.184743, -0.246655, -0.0779634;
0.924921, 0.0915711, -2.21423;
-0.726231, 1.74205, 1.86537;
1.08098, 0.0941455, -0.539193;
-1.26899, 0.269667, 0.401727;
0.337268, 2.32072, -1.25788;
-0.653411, -0.71298, 0.703939;
-1.04931, 1.95384, 0.374581;
-0.314214, -0.0315651, 0.806303;
0.645166, -0.366815, 2.36608;
1.3572, -0.0484504, -0.679202;
-1.26774, 0.265497, 0.396372;
0.338474, 2.31643, -1.26337;
-0.652132, -0.717217, 0.698186;
-1.04804, 1.94941, 0.368712;
-0.312989, -0.0359531, 0.800293;
0.6464, -0.371332, 2.35997;
1.35853, -0.0531327, -0.685285;
-0.834455, -1.04778, 0.196579;
0.314234, 0.113906, -1.11369;
0.0723033, -0.694079, 0.871527;
0.583075, -1.18016, -0.0660157;
-0.890292, -0.303877, 2.05921;
0.647195, -0.37495, 2.35481;
1.35939, -0.056897, -0.690452;
-0.833461, -1.05166, 0.191205;
0.315195, 0.109822, -1.11921;
0.073325, -0.698268, 0.865773;
0.584132, -1.18453, -0.0718573;
-0.889151, -0.30848, 2.05321;
0.813536, 1.26157, -0.071213;
-0.428177, -0.22025, -0.423815;
-2.53559, -0.275674, -0.123178;
-0.36907, 0.660891, 1.66405;
0.584857, -1.18849, -0.0770991;
-0.888359, -0.312652, 2.0478;
0.814283, 1.25724, -0.0766414;
-0.427338, -0.224607, -0.429413;
-2.53476, -0.280176, -0.128966;
-0.368431, 0.656234, 1.65811;
2.75078, -0.527636, 0.800085;
0.188177, 0.356825, -0.701754;
-0.0893107, -1.02082, -0.468076;
0.692381, 0.841395, 0.64576;
-0.3685, 0.652052, 1.65315;
2.75068, -0.531906, 0.795075;
0.188285, 0.352383, -0.706871;
-0.0891772, -1.02536, -0.473397;
0.692517, 0.836635, 0.640252;
0.265327, 0.226496, 1.13446;
1.5352, -1.08776, -0.634694;
-0.274577, 0.748612, 1.54887;
0.603579, 1.37672, 0.884035;
0.905468, -1.88463, -0.138464;
0.265383, 0.222575, 1.1294;
1.53528, -1.09179, -0.63984;
-0.274379, 0.744375, 1.54352;
0.603761, 1.37241, 0.878641;
0.905707, -1.88895, -0.14395;
0.338265, -0.65628, -1.87096;
-0.478732, 0.924977, -1.14692;
1.34252, 1.59352, -1.13576;
1.29943, 1.20405, 0.0162157;
0.338373, -0.660266, -1.87569;
-0.478587, 0.920822, -1.15192;
1.34264, 1.58931, -1.14099;
1.29967, 1.19984, 0.0107401;
0.210712, -1.79208, 0.154952;
1.05842, -0.610391, 1.34796;
-0.740676, -1.41967, -0.259917;
-0.380211, -0.676914, 0.371254;
-0.0803782, 1.01409, 0.887549;
1.05814, -0.614355, 1.34325;
-0.740893, -1.4238, -0.264693;
-0.380484, -0.681283, 0.366317;
-0.0806851, 1.00953, 0.882492;
-0.973739, 0.130441, -0.290705;
0.533267, -0.271821, 0.454841;
0.301956, 1.0889, -1.83103;
0.307523, -0.651012, 1.74043;
-0.609057, 0.485492, -0.792711;
0.531902, -0.275863, 0.450148;
0.30059, 1.08471, -1.83585;
0.306151, -0.655242, 1.73534;
-0.610446, 0.481079, -0.797835;
-0.356811, 1.61509, -0.559329;
0.168372, 1.08165, 0.251544;
0.056848, -0.932767, 1.52737;
-0.263976, -0.112836, 0.527884;
0.16678, 1.07812, 0.247071;
0.0552242, -0.93633, 1.52276;
-0.265646, -0.116585, 0.52324;
-0.975917, 0.592548, 0.897942;
1.40213, -0.758246, 1.13867;
-0.309786, 0.199758, -1.86475;
2.85172, 1.89299, 0.361715;
0.600395, -0.327222, 0.298532;
-0.243667, 0.286711, -0.603026;
-0.311611, 0.196321, -1.86883;
2.84983, 1.88946, 0.357385;
0.598664, -0.330716, 0.294075;
-0.245399, 0.283084, -0.607598;
-0.868968, 1.70458, 0.00535819;
-0.907762, 0.186232, 1.8099;
-0.305332, -0.12445, 2.00286;
-1.68727, 0.838094, -0.519821;
0.942906, 0.582934, 0.669645;
0.367859, 0.201217, 0.687661;
-0.909929, 0.183654, 1.80543;
-0.307632, -0.127106, 1.99837;
-1.68966, 0.835338, -0.52431;
0.940317, 0.580158, 0.664988;
0.365277, 0.198406, 0.682913;
-1.00665, -1.01015, 0.361263;
-0.631323, 0.517942, 1.32572;
-1.42713, 0.176349, 0.0243495;
-1.00908, -1.01258, 0.357335;
-0.633905, 0.515352, 1.3217;
-1.42984, 0.173711, 0.0202883;
-0.526376, 0.864284, -0.0742902;
0.29634, 0.170522, 1.42355;
-0.681233, 0.199348, -1.03647;
-0.365151, 0.0337644, -1.0125;
-0.109558, -0.312593, -0.533441;
0.250372, 0.831733, -1.61239;
-0.684734, 0.197173, -1.0401;
-0.3688, 0.0315344, -1.01632;
-0.113336, -0.314889, -0.537444;
0.24648, 0.829342, -1.61656;
0.897641, 0.744246, -1.48669;
0.831977, 1.21772, -0.167138;
-0.505528, 0.604514, -2.19032;
0.200071, -1.05478, 0.346594;
0.16481, -0.0919382, -1.28071;
-1.09894, 0.445095, -1.46353;
0.827927, 1.21601, -0.171031;
-0.509639, 0.602837, -2.19436;
0.195812, -1.05646, 0.342273;
0.160444, -0.0937566, -1.28513;
-1.10341, 0.443218, -1.46819;
0.841062, -0.104865, 0.888518;
1.00336, 1.23769, -1.15421;
1.85715, 0.865943, 1.30656;
-0.400995, 0.591277, -0.211585;
0.836678, -0.106459, 0.88461;
0.998897, 1.23603, -1.15819;
1.85264, 0.864329, 1.30236;
-0.405488, 0.589678, -0.215835;
0.222989, 0.498405, -1.49245;
-1.1069, -0.716531, 0.0471353;
0.763559, -0.219985, -0.137816;
0.537427, -0.456095, -0.29726;
1.20572, -0.748502, -0.682172;
-1.11116, -0.717683, 0.0432965;
0.759099, -0.221228, -0.141776;
0.532896, -0.457395, -0.301361;
1.2011, -0.749878, -0.686426;
-0.520363, -0.415398, -0.238653;
0.130544, -0.821596, -0.531135;
-2.74686, -1.03967, 0.491385;
-0.181644, 1.33543, -0.430907;
1.32683, -1.46589, -0.856352;
-1.94661, -1.18363, -0.971486;
-0.276281, -0.428967, 0.287687;
1.26013, 1.1249, 1.90354;
0.3976, 1.70521, 0.539063;
0.126096, -0.823398, -0.534686;
-2.75143, -1.04159, 0.487677;
-0.186554, 1.33337, -0.434695;
1.32177, -1.46791, -0.8603;
-1.9517, -1.18583, -0.975627;
-0.281674, -0.431331, 0.283352;
1.25457, 1.12242, 1.8991;
0.392015, 1.70277, 0.534657;
1.36586, 1.37576, -1.89771;
0.343597, 0.922563, 1.7459;
-1.58053, -0.102963, -0.359019;
0.700463, 0.291836, -0.207193;
1.14611, 0.0481909, -1.43649;
-0.286633, -0.433399, 0.279533;
1.24945, 1.12026, 1.89517;
0.386824, 1.7006, 0.530713;
1.36055, 1.37366, -1.90175;
0.338267, 0.920519, 1.74157;
-1.58598, -0.104995, -0.363345;
0.694724, 0.289735, -0.211673;
1.1403, 0.04606, -1.44112;
-1.15696, 0.160993, 1.49167;
-0.475404, 1.40673, -0.663749;
0.529683, 1.36706, -0.368871;
0.800356, -1.00195, 1.28256;
-1.59056, -0.106655, -0.367314;
0.689893, 0.288013, -0.215801;
1.13538, 0.0443039, -1.44541;
-1.16192, 0.159191, 1.48713;
-0.480605, 1.40488, -0.668314;
0.524305, 1.36528, -0.373634;
0.79489, -1.00366, 1.27762;
0.615298, -0.00295713, 0.853064;
-1.46207, -0.0561064, -0.287353;
-0.931212, 0.868283, -1.52972;
1.63971, 0.57107, 0.301133;
0.519243, 1.36378, -0.377523;
0.789715, -1.0051, 1.27355;
0.610026, -0.00452778, 0.848948;
-1.46744, -0.057728, -0.29155;
-0.936856, 0.866608, -1.53408;
1.63383, 0.569426, 0.29652;
1.66903, 0.501505, -0.507597;
-1.18051, -1.57001, -1.45162;
0.807407, -0.0293887, 1.08064;
-0.458761, -0.773318, 0.578195;
0.200181, -0.91768, -0.66857;
1.62867, 0.567786, 0.292638;
1.66382, 0.499854, -0.51161;
-1.18574, -1.57167, -1.45582;
0.801935, -0.0312162, 1.0762;
-0.464321, -0.775203, 0.573691;
0.194428, -0.919687, -0.673166;
-0.10744, 1.22473, 0.444065;
0.14027, 0.0772309, -1.80967;
0.295064, -1.1906, -1.13523;
-0.120027, 0.947624, -0.966989;
0.190412, -0.921958, -0.676896;
-0.111562, 1.22234, 0.440154;
0.13602, 0.0748492, -1.8137;
0.290711, -1.19303, -1.13952;
-0.124472, 0.945028, -0.971513;
0.646748, 0.126893, 0.0662457;
1.45806, 2.35722, -1.83372;
1.84819, 0.399048, -0.569407;
-1.65126, 0.853199, -2.10398;
0.44322, 0.00285655, -0.993574;
0.643445, 0.124362, 0.0621199;
1.4547, 2.35463, -1.83799;
1.84485, 0.396563, -0.573964;
-1.65455, 0.850683, -2.10874;
0.43971, 0.000350685, -0.998641;
-0.816955, 0.468241, -0.0317604;
-0.211423, -0.721692, -0.0055456;
1.12994, -1.83595, -0.609803;
-0.819037, 0.466115, -0.0361719;
-0.213626, -0.723842, -0.0101109;
1.12765, -1.83821, -0.614519;
-0.144952, -0.0764803, 0.324346;
0.627392, 0.499878, 2.38826;
2.04552, 2.49893, 0.0890146;
0.190321, -0.267362, 0.599302;
0.189442, 2.01964, 0.905515;
0.14719, 0.0343978, 1.47793;
2.04419, 2.49647, 0.0848688;
0.18909, -0.26971, 0.595006;
0.188184, 2.01721, 0.901119;
0.145908, 0.0320687, 1.47345;
0.898908, 1.24894, 0.877659;
0.0676364, 0.282049, 1.00304;
0.192345, 1.55201, 0.822185;
1.05287, -0.685518, -0.585748;
0.0669514, 0.280327, 0.999107;
0.191638, 1.55027, 0.818187;
1.05215, -0.687184, -0.589826;
0.140139, -0.431036, 0.395478;
-2.01149, -0.238559, -0.209573;
-0.559269, -0.281681, -1.37544;
-0.660147, 1.33764, 1.17771;
-0.802192, 0.627037, 0.482002;
-0.560289, -0.283267, -1.3795;
-0.661236, 1.33601, 1.17343;
-0.803369, 0.62547, 0.47766;
0.43452, 0.129995, 0.0817774;
-1.18267, 0.458682, 0.552402;
-0.109142, 0.0177956, 1.24776;
0.344977, -0.653862, -0.0174231;
1.73942, -1.71741, -0.96387;
-0.110687, 0.0166806, 1.24345;
0.343368, -0.654994, -0.0217865;
1.73778, -1.71861, -0.968373;
0.320716, 0.88591, -1.30418;
-0.890993, 0.434738, 0.573624;
-0.457143, -0.104643, -1.38535;
-0.879112, -0.444957, 2.49479;
0.350939, -1.85692, -0.00644916;
-0.434103, 0.0449316, -0.414954;
-0.458736, -0.105726, -1.3899;
-0.880785, -0.446054, 2.49;
0.349136, -1.85808, -0.0112097;
-0.435936, 0.0436195, -0.419856;
0.615845, 0.648019, 0.826953;
0.14585, -0.392894, -1.30993;
-1.18516, 1.45618, -1.67883;
-1.14536, 1.99878, -3.10944;
0.108501, -0.615694, -0.0782368;
0.143678, -0.394073, -1.31464;
-1.18739, 1.45497, -1.68377;
-1.14774, 1.99766, -3.11466;
0.105968, -0.616653, -0.0838439;
1.21782, 0.286468, -0.516598;
-2.30913, 0.0620336, 1.58328;
-2.19909, -0.134818, 0.393036;
0.317014, 0.682192, -0.448921;
-2.31163, 0.0614019, 1.57821;
-2.20184, -0.135449, 0.387914;
0.314014, 0.681552, -0.454167;
0.178509, -0.936737, 0.153769;
-0.525252, 1.89431, 0.498658;
-0.877389, -0.377766, -0.361491;
-0.53584, 1.04666, 1.19851;
0.82717, 0.523502, 1.01997;
0.0697282, -0.455446, 0.089145;
-0.8804, -0.378035, -0.366452;
-0.53901, 1.04638, 1.19337;
0.823856, 0.523311, 1.01476;
0.066373, -0.455582, 0.0838481;
0.750145, -0.782999, 1.42018;
-2.61571, 1.3673, 0.475211;
0.996892, 2.52058, -0.48735;
-1.82179, -0.706423, 0.526811;
1.21288, 0.7411, -1.92688;
0.280286, 1.76308, 0.266448;
0.0228581, 1.48879, 0.9224;
0.450986, -2.11955, 0.822465;
1.72698, -0.148505, 0.676042;
-2.61875, 1.36676, 0.470633;
0.993574, 2.52014, -0.492035;
-1.82514, -0.706661, 0.521938;
1.20928, 0.740819, -1.93185;
0.276689, 1.76288, 0.261184;
0.01918, 1.48877, 0.917004;
0.447202, -2.11942, 0.816999;
1.72313, -0.148565, 0.670514;
1.343, -0.717149, 1.5432;
0.837494, 0.173467, 0.906701;
1.57543, -0.87218, -0.637621;
0.991404, -0.39214, 0.677323;
-1.70426, 0.0416331, -0.665875;
1.52494, 0.354185, 3.49024;
0.0161573, 1.4889, 0.912585;
0.444078, -2.11916, 0.812499;
1.71994, -0.148434, 0.665944;
1.33984, -0.717003, 1.53854;
0.834339, 0.173574, 0.902029;
1.57226, -0.872035, -0.642349;
0.988282, -0.392046, 0.672412;
-1.70738, 0.0417098, -0.670854;
1.52157, 0.354289, 3.48509;
0.0333449, 0.329041, 0.66336;
0.0790865, 1.92773, 0.0947891;
1.5696, -0.872532, -0.646093;
0.985651, -0.392594, 0.668507;
-1.71003, 0.0411374, -0.674834;
1.51871, 0.353727, 3.48095;
0.0305105, 0.3285, 0.659362;
0.0761686, 1.92722, 0.0907319;
0.325615, -0.308537, -2.00326;
1.43237, -1.16681, 0.548202;
-0.658397, 0.71445, 0.21599;
-0.200842, 0.658552, -0.0518002;
0.34434, -1.81133, 0.0962756;
0.0729771, 1.9266, 0.0874277;
0.322324, -0.309022, -2.00667;
1.42901, -1.1673, 0.544542;
-0.661754, 0.713873, 0.212257;
-0.204356, 0.658036, -0.0556273;
0.340706, -1.81179, 0.0923324;
0.985617, -0.283127, 2.09983;
1.46679, 1.0957, -0.380611;
-0.639303, -1.42166, -0.771671;
-0.422021, -0.912042, 1.23079;
-0.395606, 2.0173, -1.53788;
0.336789, -1.81205, 0.089518;
0.981597, -0.283494, 2.09692;
1.46271, 1.09532, -0.383479;
-0.64339, -1.42195, -0.774675;
-0.426279, -0.912432, 1.22763;
-0.400028, 2.01684, -1.54104;
1.58657, -0.220342, 0.0305209;
0.484521, -1.3506, -1.84859;
-0.0540211, 0.274422, 0.915119;
0.0330023, -0.389127, -2.23182;
-0.404255, 2.01589, -1.54343;
1.58219, -0.221158, 0.0279256;
0.480118, -1.35144, -1.85129;
-0.05851, 0.273482, 0.912189;
0.0283744, -0.390057, -2.23478;
-0.191035, 0.793707, -1.55897;
-1.76998, 0.96465, -0.359221;
0.0255029, 0.394992, 0.202499;
-1.00203, -0.876101, -0.128188;
-0.195289, 0.792466, -1.56164;
-1.77438, 0.963448, -0.362102;
0.0208398, 0.393842, 0.199485;
-1.00683, -0.877237, -0.131302;
1.984, -0.0544539, -1.02281;
-1.15194, -1.0842, -2.14741;
-0.715198, 0.651383, 0.557429;
-1.12427, -0.0716196, -0.229764;
-0.0824389, 1.06507, -0.741113;
-1.15615, -1.08465, -2.15013;
-0.719618, 0.650874, 0.554464;
-1.12888, -0.0720804, -0.232804;
-0.0872754, 1.06461, -0.744279;
-1.19115, -0.255046, -0.653582;
0.163215, -0.815973, -0.953349;
-0.200025, 1.43361, 0.0498956;
-0.868763, 0.505276, 0.352611;
-0.772778, -0.0302036, 0.645186;
0.158342, -0.816113, -0.956609;
-0.205038, 1.43343, 0.0464495;
-0.873945, 0.505216, 0.349038;
-0.778185, -0.0302094, 0.641512;
-0.569131, -0.13233, 0.15151;
-0.907221, 0.311066, 0.349284;
1.03048, 0.817329, 0.490487;
1.7419, 1.33399, -0.548302;
-0.369628, 1.93638, 0.292233;
-0.911412, 0.311672, 0.345947;
1.02609, 0.817993, 0.48705;
1.73746, 1.33475, -0.551835;
-0.374071, 1.93728, 0.288526;
-0.0702314, -0.532674, -0.0276694;
0.792236, 1.49007, -0.632102;
0.79862, -0.912037, -1.16808;
-0.527464, -0.222029, -2.00661;
-0.230677, -0.247267, 0.167304;
0.788664, 1.49118, -0.635424;
0.794991, -0.91077, -1.17157;
-0.531142, -0.220764, -2.0103;
-0.2345, -0.245956, 0.163346;
-0.540895, 0.1847, -0.704398;
0.653604, 1.12384, -1.99556;
0.373245, -0.330779, -0.581296;
0.592129, -1.53896, 0.820464;
1.29588, 1.53268, -0.526056;
-0.815878, 1.08415, 1.13212;
-0.911336, -0.374535, -0.575985;
0.272508, 1.06674, -0.547721;
-0.309973, -1.49373, -0.456757;
0.651407, 1.1253, -1.99955;
0.37103, -0.329179, -0.585562;
0.589874, -1.53732, 0.81602;
1.2936, 1.53427, -0.530579;
-0.818116, 1.08592, 1.1274;
-0.913714, -0.372611, -0.580747;
0.269982, 1.0687, -0.552664;
-0.312538, -1.4916, -0.46189;
0.23462, -0.475514, -0.917979;
-0.854409, 0.0810248, 0.652346;
-0.0192831, -1.50936, -0.303989;
0.377095, -1.36568, -1.81332;
-0.915705, -0.370451, -0.584476;
0.267867, 1.07091, -0.556551;
-0.314697, -1.48923, -0.465944;
0.232373, -0.473168, -0.922187;
-0.856699, 0.0834143, 0.647943;
-0.0217152, -1.50689, -0.308466;
0.374594, -1.36326, -1.81794;
0.428585, 0.160039, -0.26177;
-0.102759, 0.420132, -1.49523;
0.110577, -0.299603, 0.275128;
0.594986, -0.39939, -0.426136;
-0.0234931, -1.50441, -0.313028;
0.372761, -1.3608, -1.82267;
0.42673, 0.162494, -0.266759;
-0.104674, 0.422736, -1.50049;
0.108644, -0.296938, 0.269705;
0.593007, -0.396671, -0.431689;
-0.0542883, -0.824947, 0.672791;
1.47881, -0.362016, 0.844507;
-0.406007, -0.175742, 0.104698;
0.92345, 0.508778, 0.40849;
-0.750399, -0.0551415, 2.00936;
0.590987, -0.394484, -0.43621;
-0.0563276, -0.822716, 0.668102;
1.4767, -0.359775, 0.839724;
-0.408063, -0.173465, 0.0998317;
0.921303, 0.511109, 0.403496;
-0.752528, -0.0527041, 2.00425;
0.12208, 0.045763, 0.538571;
0.620756, 2.46892, -0.0852114;
-1.74064, 2.40622, 0.206975;
-2.73081, 1.00873, 1.62295;
-0.754189, -0.0504624, 1.99938;
0.120309, 0.0480639, 0.533688;
0.618939, 2.47129, -0.0902008;
-1.74246, 2.40884, 0.201829;
-2.73284, 1.01162, 1.61768;
-0.0485944, -0.432935, 1.9023;
-0.41087, -1.11219, -1.70241;
0.0936569, 1.91953, 2.05433;
-0.0230971, -0.034681, -0.370728;
-0.0510112, -0.429474, 1.89725;
-0.41337, -1.10866, -1.70749;
0.0910598, 1.92308, 2.049;
-0.0257696, -0.0308936, -0.376072;
0.0949153, -0.207127, -0.170933;
0.0576877, 0.389617, -0.735742;
-1.30058, 0.595827, 1.03341;
-0.137931, 0.0761003, 0.666208;
-0.305229, 0.560015, -0.7574;
0.0552152, 0.393631, -0.740533;
-1.30312, 0.599982, 1.02843;
-0.140645, 0.0804092, 0.661155;
-0.308034, 0.564443, -0.762547;
-1.0989, 0.145647, -1.5863;
-1.11988, 1.26491, 1.80133;
-1.42279, 0.0877665, -1.32803;
0.144637, -0.353311, 1.07049;
-1.85292, 0.449943, 0.60819;
-1.12321, 1.26951, 1.7971;
-1.42631, 0.092573, -1.33228;
0.140918, -0.348364, 1.06603;
-1.85674, 0.45499, 0.603672;
